11381.604,13084.698,7867.165,13042.72,15760.506,17945.777,30758.711,18754.11,6964.213,9769.464,15714.343,25707.824,31996.354,0,3237.389,3553.832,5719.364,8378.562,9066.914,11821.657,41086.741,45503.895,21669.875,20705.919,7511.564,3865.711,10635.73,6539.962,29611.139,27714.591,30890.794,38134.764,45276.663,51709.599,71557.784,73099.177,61413.012,39809.105,35080.283
13729.838,10175.322,9681.175,13001.518,13465.566,16309.793,27548.294,15736.563,10179.287,6570.644,12652.298,24913.575,33172.068,3237.389,0,3349.486,5650.127,7422.485,7701.038,10327.641,40626.59,44951.201,18976.327,18357.296,4588.82,1212.969,8149.595,4489.008,27109.561,24829.258,27961.471,35356.634,42403.859,48473.008,68435.271,70227.976,58787.025,37551.008,33219.388
10840.789,10429.085,6570.561,9877.723,12437.698,14401.727,28701.453,16171.432,9615.41,8060.701,13285.862,22265.781,29822.943,3553.832,3349.486,0,2407.608,4833.036,5524.221,8277.743,37783.316,42165.534,18594.94,17373.977,5271.568,2675.91,7566.234,3435.672,26337.173,24827.703,28053.633,35077.523,42318.547,49898.462,69041.953,70109.282,58183.953,36384.581,31549.299
9742.878,10337.699,5315.335,7472.035,11304.838,12596.689,28839.095,15971.288,10768.327,8999.61,13322.232,19988.461,27597.679,5719.364,5650.127,2407.608,0,2941.822,3963.227,6567.743,35421.221,39818.818,17758.056,16140.684,6096.925,4749.564,7107.557,3639.435,25135.395,24168.19,27428.834,34149.905,41491.742,50145.249,68638.847,69200.382,56974.546,34873.85,29752.863
11501.478,8448.03,7253.801,5941.522,8518.603,9676.575,26825.281,13790.674,13702.838,8416.23,11433.515,17532.81,26956.707,8378.562,7422.485,4833.036,2941.822,0,1206.089,3626.306,33204.319,37535.745,15075.887,13274.072,5797.828,6271.583,5094.099,3506.8,22258.846,21557.445,24826.691,31367.882,38748.586,48156.514,66115.899,66403.884,54078.425,31933.315,26841.036
12693.392,7321.342,8459.582,6418.644,7368.415,8879.064,25642.943,12598.089,14714.49,7702.643,10290.228,17237.118,27550.19,9066.914,7701.038,5524.221,3963.227,1206.089,0,2754.753,33029.966,37312.135,13895.912,12178.217,5312.255,6501.945,3982.298,3379.764,21172.417,20366.125,23634.742,30223.733,37590.495,46972.437,64917.269,65267.807,53011.879,30967.555,26026.181
14264.377,7093.283,10353.027,5890.558,5274.268,6124.392,24537.05,11508.645,17326.765,8988.876,9768.925,14808.424,26675.467,11821.657,10327.641,8277.743,6567.743,3626.306,2754.753,0,30698.672,34913.428,11895.663,9776.626,7220.891,9116.118,4336.772,5867.856,18721.03,18432.591,21695.277,27954.462,35379.672,45784.565,63013.303,62949.429,50501.401,28307.18,23276.718
35159.188,35662.47,34953.126,28062.925,30508.065,25853.689,43332.956,35699.278,43803.518,39243.088,36634.369,15928.254,20321.471,41086.741,40626.59,37783.316,35421.221,33204.319,33029.966,30698.672,0,4547.397,31212.594,28278.287,37904.679,39464.914,34512.594,36404.951,27620.363,33515.908,34811.962,33566.992,38779.477,59197.404,65487.566,58210.876,43264.806,24697.852,18634.392
39706.558,39577.958,39470.292,32505.261,34392.811,29835.877,45961.066,39215.854,48329.737,43303.988,40364.214,20105.008,24174.326,45503.895,44951.201,42165.534,39818.818,37535.745,37312.135,34913.428,4547.397,0,34540.766,31799.138,42088.707,43778.406,38612.219,40676.587,30116.559,36219.588,37189.1,35026.039,39554.662,60660.77,65222.842,56994.825,42090.733,25583.643,20447.573
26152.73,8943.157,22206.516,16827.553,6625.247,8955.47,14146.396,5088.488,28208.512,13349.289,7524.565,17029.269,34500.882,21669.875,18976.327,18594.94,17758.056,15075.887,13895.912,11895.663,31212.594,34540.766,0,3487.336,14396.947,17950.869,11055.984,15206.561,8390.443,6538.58,9799.625,16484.957,23748.879,34681.357,51118.586,51516.61,39811.343,19291.562,16894.797
23771.742,9135.89,20084.474,14011.925,4945.911,5669.348,17617.022,7425.887,26858.105,13606.449,8854.312,13651.286,31026.288,20705.919,18357.296,17373.977,16140.684,13274.072,12178.217,9776.626,28278.287,31799.138,3487.336,0,13942.743,17228.301,10207.806,14170.317,8995.728,9367.003,12487.964,18198.905,25651.675,37952.631,53584.442,53172.953,40846.292,19196.026,15509.324
15781.028,5600.776,11366.824,11682.666,9155.988,12617.517,23481.347,11242.578,14404.907,2905.068,8217.274,21992.643,32753.869,7511.564,4588.82,5271.568,6096.925,5797.828,5312.255,7220.891,37904.679,42088.707,14396.947,13942.743,0,3654.242,3841.378,2519.109,22580.069,20257.774,23408.348,30768.468,37832.115,44638.605,64072.471,65657.806,54207.969,33126.057,29089.179
13441.237,9247.457,9231.174,11952.966,12318.249,15098.826,26958.268,14893.037,10801.15,5992.99,11848.634,23727.412,32346.186,3865.711,1212.969,2675.91,4749.564,6271.583,6501.945,9116.118,39464.914,43778.406,17950.869,17228.301,3654.242,0,7030.279,3277.372,26025.584,23898.687,27058.213,34375.032,41470.453,47998.202,67694.323,69296.167,57749.619,36414.237,32027.258
16533.235,3354.682,12190.332,9928.732,5341.941,8905.193,21806.453,8866.046,17178.021,4771.769,6347.679,18587.884,30950.432,10635.73,8149.595,7566.234,7107.557,5094.099,3982.298,4336.772,34512.594,38612.219,11055.984,10207.806,3841.378,7030.279,0,4153.02,19006.473,17265.308,20498.74,27539.417,34755.523,43135.444,61591.808,62554.536,50779.391,29402.606,25250.579
13377.625,7025.758,8950.709,9446.878,9227.037,11821.503,25419.198,12761.468,13031.004,5391.684,9933.952,20588.129,30391.241,6539.962,4489.008,3435.672,3639.435,3506.8,3379.764,5867.856,36404.951,40676.587,15206.561,14170.317,2519.109,3277.372,4153.02,0,23073.064,21398.749,24620.76,31691.083,38905.889,46679.815,65618.117,66707.293,54888.18,33305.079,28782.704
32415.034,17272.868,28934.105,22327.863,13902.037,13653.671,15850.361,13124.469,35850.496,21721.476,15866.565,17002.297,35936.482,29611.139,27109.561,26337.173,25135.395,22258.846,21172.417,18721.03,27620.363,30116.559,8390.443,8995.728,22580.069,26025.584,19006.473,23073.064,0,6263.021,7214.265,9658.174,17133.783,32825.683,45601.004,44305.289,31854.955,10961.041,10199.533
32691.299,14657.394,28726.669,23271.918,13159.6,15026.901,9823.309,9277.203,34427.124,18681.71,12391.189,21322.678,39775.858,27714.591,24829.258,24827.703,24168.19,21557.445,20366.125,18432.591,33515.908,36219.588,6538.58,9367.003,20257.774,23898.687,17265.308,21398.749,6263.021,0,3269.844,10690.356,17574.867,28760.792,44586.611,45400.164,34382.691,16198.263,16462.057
35949.59,17810.901,31995.677,26463.417,16424.021,18105.312,9052.556,12284.34,37641.217,21711.476,15410.641,23670.456,42384.217,30890.794,27961.471,28053.633,27428.834,24826.691,23634.742,21695.277,34811.962,37189.1,9799.625,12487.964,23408.348,27058.213,20498.74,24620.76,7214.265,3269.844,0,8015.798,14486.063,26075.79,41319.839,42283.37,31645.834,15187.931,16917.98
41919.339,25194.358,38282.64,31922.318,22855.326,23248.015,15323.918,19961.222,44688.301,29337.234,23064.657,25943.549,44858.663,38134.764,35356.634,35077.523,34149.905,31367.882,30223.733,27954.462,33566.992,35026.039,16484.957,18198.905,30768.468,34375.032,27539.417,31691.083,9658.174,10690.356,8015.798,0,7492.882,25661.583,35981.689,35052.554,23701.276,9948.595,14962.026
49398.191,32232.081,45723.02,39415.107,30230.114,30740.88,19245.718,26768.803,51933.079,36196.762,29895.408,32973.508,51736.679,45276.663,42403.859,42318.547,41491.742,38748.586,37590.495,35379.672,38779.477,39554.662,23748.879,25651.675,37832.115,41470.453,34755.523,38905.889,17133.783,17574.867,14486.063,7492.882,0,22117.58,28661.36,27825.854,17891.773,14083.468,20759.958
59654.439,39822.667,55325.104,51291.026,40756.201,43599.671,21332.099,34386.131,58629.175,42006.412,36826.999,49708.31,68457.211,51709.599,48473.008,49898.462,50145.249,48156.514,46972.437,45784.565,59197.404,60660.77,34681.357,37952.631,44638.605,47998.202,43135.444,46679.815,32825.683,28760.792,26075.79,25661.583,22117.58,0,24605.998,34711.01,34050.686,35215.705,40564.148
77257.554,58619.005,73310.491,67575.749,57743.61,58977.45,41315.714,52878.639,78477.097,61890.668,55855.226,61596.947,80225.413,71557.784,68435.271,69041.953,68638.847,66115.899,64917.269,63013.303,65487.566,65222.842,51118.586,53584.442,64072.471,67694.323,61591.808,65618.117,45601.004,44586.611,41319.839,35981.689,28661.36,24605.998,0,15148.227,25092.018,41567.76,48803.833
76692.863,60057.557,73228.547,66526.0,57900.469,57898.755,45406.977,54563.715,79724.208,63984.734,57688.123,57990.844,75441.918,73099.177,70227.976,70109.282,69200.382,66403.884,65267.807,62949.429,58210.876,56994.825,51516.61,53172.953,65657.806,69296.167,62554.536,66707.293,44305.289,45400.164,42283.37,35052.554,27825.854,34711.01,15148.227,0,14947.243,36975.244,44232.738
63664.419,48701.796,60528.65,53422.613,45754.962,44996.1,37131.192,43633.838,67704.275,52953.844,46718.12,43852.797,60774.024,61413.012,58787.025,58183.953,56974.546,54078.425,53011.879,50501.401,43264.806,42090.733,39811.343,40846.292,54207.969,57749.619,50779.391,54888.18,31854.955,34382.691,31645.834,23701.276,17891.773,34050.686,25092.018,14947.243,0,23007.51,30002.496
40840.048,28032.455,37943.028,30614.066,24098.36,22455.241,24021.071,24084.409,45631.368,32521.248,26804.223,21015.876,38901.875,39809.105,37551.008,36384.581,34873.85,31933.315,30967.555,28307.18,24697.852,25583.643,19291.562,19196.026,33126.057,36414.237,29402.606,33305.079,10961.041,16198.263,15187.931,9948.595,14083.468,35215.705,41567.76,36975.244,23007.51,0,7353.034
34639.927,24635.091,32154.619,24568.941,19953.824,17165.504,25884.188,21983.267,40338.303,29075.943,24151.744,13850.518,31555.296,35080.283,33219.388,31549.299,29752.863,26841.036,26026.181,23276.718,18634.392,20447.573,16894.797,15509.324,29089.179,32027.258,25250.579,28782.704,10199.533,16462.057,16917.98,14962.026,20759.958,40564.148,48803.833,44232.738,30002.496,7353.034,0
